id,strain,sire,dam1,dam2,dam3,dam4,sex,generation,dob,litter.size,sevrage,dtc,n.females,n.males,n.sibs,n.cage,cage.id,cage.type,sire.present,multiple.dams,coat.color,d40,d50,d60,bw30,bw40,bw50,bw60,comments.x,age.sev,age.40,age.50,age.60,g1,g2,g3,pwg,dam1.age,dam2.age,dam3.age,dam4.age,dam.age,sac.date,sac.age,time,na,nt,femur,ecw,liver,spleen,kidney,heart,testis,gfp,rfp,mfp,ffp,brain,muscle,X1g_wt,comments.y,tail,tf
5659,B6.C,5014,5040,=,=,=,M,2,2012-02-08,3,2012-03-09,2012-03-09,0,3,3,4,246,S,0,0,B,2012-03-20,2012-03-29,2012-04-08,15.44,21.76,23.76,25.24,D40+1,30,41,50,60,6.32,2,1.48,9.8,92,=,=,=,92,2012-04-09,61,17:40:00,95,168,14.75,10.4,0.982,0.066,0.27,0.112,0.18,0.433,0.096,0.23,0.333,0.409,0.168,1.001,=,73,1.092
5660,B6.A-17 BC1,5010,5012,=,=,=,M,BC1,2012-02-08,6,2012-03-09,2012-03-09,1,3,4,4,243,S,0,0,B,2012-03-19,2012-03-29,2012-04-08,12.58,18.64,22.67,24.1,=,30,40,50,60,6.06,4.03,1.43,11.52,101,=,=,=,101,2012-04-09,61,17:55:00,91,167,14.7,9.727,1.003,0.07,0.266,0.107,0.162,0.312,0.064,0.226,0.317,0.405,0.154,1.001,=,76,0.919
5661,B6.A-17 BC1,5010,5012,=,=,=,M,BC1,2012-02-08,6,2012-03-09,2012-03-09,1,3,4,4,243,S,0,0,B,2012-03-19,2012-03-29,2012-04-08,12.24,18.47,21.99,24.63,=,30,40,50,60,6.23,3.52,2.64,12.39,101,=,=,=,101,2012-04-09,61,18:11:00,92,164,14.6,10.051,0.753,0.086,0.292,0.13,0.145,0.315,0.072,0.221,0.321,0.418,0.157,1.001,=,72,0.929
5662,B6.A-17 BC1,5010,5012,=,=,=,M,BC1,2012-02-08,6,2012-03-09,2012-03-09,1,3,4,4,243,S,0,0,B,2012-03-19,2012-03-29,2012-04-08,11.2,17.69,20.83,23.07,=,30,40,50,60,6.49,3.14,2.24,11.87,101,=,=,=,101,2012-04-09,61,18:26:00,91,163,14.35,9.365,0.938,0.07,0.245,0.106,0.165,0.294,0.054,0.176,0.303,0.392,0.155,1.001,=,72,0.827
5664,B6.C,3527,3526,=,=,=,M,3,2012-02-08,7,2012-03-09,2012-03-09,1,6,7,5,246,S,1,0,B,2012-03-19,2012-03-29,2012-04-08,12.07,18.71,21.22,23.52,TAILS MIXED BUT SORTED,30,40,50,60,6.64,2.51,2.3,11.45,162,=,=,=,162,2012-04-10,62,18:42:00,93,171,14.45,9.458,0.883,0.064,0.249,0.117,0.156,0.27,0.04,0.14,0.238,0.381,0.146,1.001,=,78,0.688
5665,B6.C,3527,3526,=,=,=,M,3,2012-02-08,7,2012-03-09,2012-03-09,1,6,7,5,247,S,1,0,B,2012-03-19,2012-03-29,2012-04-08,13.25,18.48,20.63,21.58,TAILS MIXED BUT SORTED,30,40,50,60,5.23,2.15,0.95,8.33,162,=,=,=,162,2012-04-10,62,10:42:00,93,168,14.55,8.827,1.12,0.063,0.254,0.103,0.167,0.274,0.042,0.168,0.234,0.405,0.136,1,=,75,0.718
5666,B6.C,3527,3526,=,=,=,M,3,2012-02-08,7,2012-03-09,2012-03-09,1,6,7,5,247,S,1,0,B,2012-03-19,2012-03-29,2012-04-08,13.26,20.48,24.05,26.24,=,30,40,50,60,7.22,3.57,2.19,12.98,162,=,=,=,162,2012-04-10,62,10:59:00,96,174,14.65,10.825,1.069,0.093,0.3,0.141,0.155,0.354,0.08,0.251,0.293,0.408,0.159,1,rna/chip,78,0.978
5667,B6.C,3527,3526,=,=,=,M,3,2012-02-08,7,2012-03-09,2012-03-09,1,6,7,5,-,S,1,0,B,2012-03-19,2012-03-29,2012-04-08,13.01,20.19,22.66,24.96,=,30,40,50,60,7.18,2.47,2.3,11.95,162,=,=,=,162,2012-04-10,62,11:26:00,96,174,14.6,10.209,1.362,0.064,0.256,0.116,0.169,0.349,0.091,0.208,0.283,0.388,0.162,1,=,78,0.931
5668,B6.A-15 BC1,5081,5066,=,=,=,M,BC1,2012-02-08,9,2012-03-09,2012-03-09,5,4,9,5,245,S,0,0,B,2012-03-19,2012-03-29,2012-04-08,13.48,19.9,22.72,24.88,=,30,40,50,60,6.42,2.82,2.16,11.4,90,=,=,=,90,2012-04-10,62,11:43:00,93,173,14.5,10.136,1.283,0.069,0.263,0.111,0.171,0.348,0.093,0.221,0.277,0.392,0.139,1,=,80,0.939
5669,B6.A-15 BC1,5081,5066,=,=,=,M,BC1,2012-02-08,9,2012-03-09,2012-03-09,5,4,9,5,245,S,0,0,B,2012-03-19,2012-03-29,2012-04-08,13.81,20.24,23.41,26.48,NO TQG. TAIL HAS A WHITEISH SPOT,30,40,50,60,6.43,3.17,3.07,12.67,90,=,=,=,90,2012-04-10,62,12:00:00,95,176,14.95,10.619,1.352,0.077,0.256,0.124,0.184,0.283,0.048,0.181,0.208,0.376,0.176,1,=,81,0.72
5670,B6.A-15 BC1,5081,5066,=,=,=,M,BC1,2012-02-08,9,2012-03-09,2012-03-09,5,4,9,5,245,S,0,0,B,2012-03-19,2012-03-29,2012-04-08,13.95,20.28,23.16,25.19,=,30,40,50,60,6.33,2.88,2.03,11.24,90,=,=,=,90,2012-04-10,62,12:17:00,94,176,14.8,10.345,1.226,0.08,0.253,0.114,0.168,0.272,0.06,0.182,0.272,0.386,0.147,1,=,82,0.786
5671,B6.A-15 BC1,5081,5066,=,=,=,M,BC1,2012-02-08,9,2012-03-09,2012-03-09,5,4,9,5,245,S,0,0,B,2012-03-19,2012-03-29,2012-04-08,12.6,18.6,20.64,22.28,=,30,40,50,60,6,2.04,1.64,9.68,90,=,=,=,90,2012-04-10,62,12:33:00,91,168,14.25,8.837,1.109,0.066,0.238,0.096,0.165,0.328,0.062,0.191,0.275,0.404,0.138,1,=,77,0.856
5672,B6.A-15 BC1,3516,3579,=,=,=,M,BC1,2012-02-09,10,2012-03-09,2012-03-09,3,3,6,5,246,S,0,0,B,2012-03-20,2012-03-30,2012-04-09,9.6,18.6,22.88,24.61,=,29,40,50,60,9,4.28,1.73,15.01,144,=,=,=,144,2012-04-10,61,14:43:00,94,169,14.5,10.118,0.88,0.097,0.29,0.147,0.16,0.334,0.09,0.246,0.312,0.423,0.157,1,=,75,0.982
5673,B6.A-15 BC1,3516,3579,=,=,=,M,BC1,2012-02-09,10,2012-03-09,2012-03-09,3,3,6,5,246,S,0,0,B,2012-03-20,2012-03-30,2012-04-09,11.25,20.04,23.67,24.72,=,29,40,50,60,8.79,3.63,1.05,13.47,144,=,=,=,144,2012-04-10,61,15:00:00,96,168,14.65,10.356,1.2,0.069,0.258,0.12,0.158,0.337,0.067,0.182,0.288,0.389,0.149,1,=,72,0.874
5674,B6.A-15 BC1,3516,3579,=,=,=,M,BC1,2012-02-09,10,2012-03-09,2012-03-09,3,3,6,5,246,S,0,0,B,2012-03-20,2012-03-30,2012-04-09,11,19.32,22.72,24.29,=,29,40,50,60,8.32,3.4,1.57,13.29,144,=,=,=,144,2012-04-10,61,15:15:00,93,168,14.6,10.033,1.074,0.069,0.238,0.116,0.162,0.27,0.049,0.17,0.231,0.395,0.162,1,=,75,0.72
5675,B6.A-15 BC1,5104,5125,=,=,=,M,BC1,2012-02-09,7,2012-03-09,2012-03-09,1,2,2,4,247,S,0,0,B,2012-03-20,2012-03-30,2012-04-09,14.04,20.03,23.38,25.03,=,29,40,50,60,5.99,3.35,1.65,10.99,89,=,=,=,89,2012-04-10,61,15:31:00,94,170,14.8,10.309,1.115,0.072,0.278,0.118,0.181,0.319,0.066,0.185,0.269,0.424,0.139,1,rna/chip,76,0.839
5676,B6.A-15 BC1,5104,5125,=,=,=,M,BC1,2012-02-09,7,2012-03-09,2012-03-09,1,2,2,4,247,S,0,0,B,2012-03-20,2012-03-30,2012-04-09,12.06,18.65,22.2,23.63,=,29,40,50,60,6.59,3.55,1.43,11.57,89,=,=,=,89,2012-04-10,61,15:45:00,93,168,14.55,9.76,1.054,0.072,0.244,0.112,0.168,0.255,0.055,0.183,0.255,0.394,0.148,1,=,75,0.748
5677,B6.A-15 BC1,5104,5124,=,=,=,M,BC1,2012-02-10,7,2012-03-12,2012-03-12,1,3,4,4,248,S,0,0,B,2012-03-21,2012-03-31,2012-04-10,15.36,20.87,23.99,25.64,=,31,40,50,60,5.51,3.12,1.65,10.28,90,=,=,=,90,2012-04-11,61,14:55:00,96,169,14.65,10.395,1.087,0.072,0.28,0.123,0.171,0.446,0.115,0.245,0.365,0.417,0.132,1,=,73,1.171
5678,B6.A-15 BC1,5104,5124,=,=,=,M,BC1,2012-02-10,7,2012-03-12,2012-03-12,1,3,4,4,248,S,0,0,B,2012-03-21,2012-03-31,2012-04-10,16.46,22.06,25.49,27.09,=,31,40,50,60,5.6,3.43,1.6,10.63,90,=,=,=,90,2012-04-11,61,15:11:00,95,171,14.7,10.854,1.171,0.069,0.284,0.134,0.182,0.503,0.141,0.302,0.407,0.43,0.142,1,=,76,1.353
5679,B6.A-15 BC1,5104,5124,=,=,=,M,BC1,2012-02-10,7,2012-03-12,2012-03-12,1,3,4,4,248,S,0,0,B,2012-03-21,2012-03-31,2012-04-10,15.8,20.4,22.93,23.69,=,31,40,50,60,4.6,2.53,0.76,7.89,90,=,=,=,90,2012-04-11,61,15:27:00,92,170,14.65,9.585,1.006,0.064,0.254,0.118,0.169,0.335,0.063,0.186,0.322,0.414,0.157,1,=,78,0.906
5680,B6.A-15 BC1,5106,5138,=,=,=,M,BC1,2012-02-10,4,2012-03-12,2012-03-12,3,1,4,4,248,S,0,0,B,2012-03-21,2012-03-31,2012-04-10,14.25,19.85,22.73,23.88,=,31,40,50,60,5.6,2.88,1.15,9.63,84,=,=,=,84,2012-04-11,61,15:42:01,92,168,14.7,9.754,1.029,0.062,0.263,0.114,0.152,0.246,0.096,0.145,0.243,0.407,0.138,1,=,76,0.73
5681,B6.A-19 BC1,4962,4938,=,=,=,M,BC1,2012-02-10,9,2012-03-12,2012-03-12,3,2,5,4,249,S,0,0,B,2012-03-21,2012-03-31,2012-04-10,14.13,18.64,21.06,22.05,=,31,40,50,60,4.51,2.42,0.99,7.92,125,=,=,=,125,2012-04-11,61,15:57:01,89,163,14.35,8.835,0.95,0.06,0.254,0.109,0.191,0.238,0.037,0.154,0.242,0.369,0.137,1,=,74,0.671
5682,B6.A-19 BC1,4962,4938,=,=,=,M,BC1,2012-02-10,9,2012-03-12,2012-03-12,3,2,5,4,249,S,0,0,B,2012-03-21,2012-03-31,2012-04-10,12.93,18.8,21.72,22.45,=,31,40,50,60,5.87,2.92,0.73,9.52,125,=,=,=,125,2012-04-11,61,16:11:00,93,165,14.15,8.993,1.012,0.057,0.231,0.111,0.15,0.29,0.056,0.153,0.246,0.394,0.141,1,=,72,0.745
5683,B6.A-15 BC1,5106,5137,=,=,=,M,BC1,2012-02-12,5,2012-03-12,2012-03-12,0,2,2,4,249,S,0,0,B,2012-03-23,2012-04-02,2012-04-12,13.61,18.28,23.73,25.7,TAG FELL; CUT IS UPWARD AND SMALL,29,40,50,60,4.67,5.45,1.97,12.09,86,=,=,=,86,2012-04-12,60,15:56:00,93,169,14.75,10.516,1.211,0.072,0.34,0.138,0.174,0.295,0.059,0.187,0.268,0.416,0.178,1,=,76,0.809
5684,B6.A-15 BC1,5106,5137,=,=,=,M,BC1,2012-02-12,5,2012-03-12,2012-03-12,0,2,2,4,249,S,0,0,B,2012-03-23,2012-04-02,2012-04-12,10.75,18.74,22.01,24.81,=,29,40,50,60,7.99,3.27,2.8,14.06,86,=,=,=,86,2012-04-12,60,16:15:00,95,169,14.3,9.723,1.082,0.075,0.264,0.132,0.159,0.344,0.08,0.21,0.282,0.381,0.134,1,=,74,0.916
5685,B6.A-X F1,4710,4759,=,=,=,M,F1,2012-02-11,6,2012-03-12,2012-03-12,3,4,7,4,250,S,0,0,B,2012-03-22,2012-04-01,2012-04-11,13.91,19.6,22.87,25.27,=,30,40,50,60,5.69,3.27,2.4,11.36,203,=,=,=,203,2012-04-12,61,16:32:00,96,172,14.65,10.296,1.165,0.065,0.285,0.116,0.188,0.314,0.045,0.192,0.263,0.401,0.138,1,=,76,0.814
5686,B6.A-X F1,4710,4759,=,=,=,M,F1,2012-02-11,6,2012-03-12,2012-03-12,3,4,7,4,250,S,0,0,B,2012-03-22,2012-04-01,2012-04-11,11.73,17.94,22,24.5,=,30,40,50,60,6.21,4.06,2.5,12.77,203,=,=,=,203,2012-04-12,61,16:46:00,94,170,14.6,10.075,0.758,0.094,0.297,0.136,0.164,0.23,0.046,0.181,0.229,0.411,0.15,1,=,76,0.686
5687,B6.A-X F1,4710,4759,=,=,=,M,F1,2012-02-11,6,2012-03-12,2012-03-12,3,4,7,4,250,S,0,0,B,2012-03-22,2012-04-01,2012-04-11,13.01,19.05,22.13,24.48,=,30,40,50,60,6.04,3.08,2.35,11.47,203,=,=,=,203,2012-04-12,61,17:03:00,93,171,14.75,9.858,0.993,0.06,0.263,0.11,0.191,0.26,0.047,0.182,0.221,0.406,0.169,1,rna/chip,78,0.71
5688,B6.A-X F1,4710,4759,=,=,=,M,F1,2012-02-11,6,2012-03-12,2012-03-12,3,4,7,4,250,S,0,0,B,2012-03-22,2012-04-01,2012-04-11,13.3,18.1,20.87,23.44,=,30,40,50,60,4.8,2.77,2.57,10.14,203,=,=,=,203,2012-04-12,61,17:19:00,92,170,14.5,9.371,0.899,0.057,0.251,0.093,0.179,0.261,0.038,0.116,0.211,0.399,0.127,1,=,78,0.626
5689,B6.A-17 BC1,5009,5016,5017,=,=,M,BC1,2012-02-12,2,2012-03-13,2012-03-13,1,1,2,5,251,S,0,0,B,2012-03-23,2012-04-02,2012-04-12,13.34,18.85,22.26,25.39,=,30,40,50,60,5.51,3.41,3.13,12.05,104,104,=,=,104,2012-04-12,60,17:35:36,94,173,14.5,10.067,0.984,0.064,0.283,0.118,0.162,0.266,0.045,0.161,0.236,0.404,0.158,1,=,79,0.708
5692,B6.A-19 BC1,4967,4972,=,=,=,M,BC1,2012-02-13,9,2012-03-14,2012-03-14,2,4,6,5,251,S,0,0,B,2012-03-24,2012-04-03,2012-04-13,13.28,19.21,22.66,23.83,=,30,40,50,60,5.93,3.45,1.17,10.55,122,=,=,=,122,2012-04-14,61,11:16:00,95,169,14.65,9.835,1.224,0.062,0.275,0.105,0.165,0.353,0.075,0.212,0.32,0.408,0.157,1,rna/chip,74,0.96
5693,B6.A-19 BC1,4967,4972,=,=,=,M,BC1,2012-02-13,9,2012-03-14,2012-03-14,2,4,6,5,251,S,0,0,B,2012-03-24,2012-04-03,2012-04-13,12.45,18.09,22.28,23.85,=,30,40,50,60,5.64,4.19,1.57,11.4,122,=,=,=,122,2012-04-14,61,12:32:00,93,166,14.65,9.867,1.152,0.057,0.246,0.108,0.166,0.286,0.053,0.183,0.231,0.404,0.155,1,=,73,0.753
5694,B6.A-19 BC1,4967,4972,=,=,=,M,BC1,2012-02-13,9,2012-03-14,2012-03-14,2,4,6,5,251,S,0,0,B,2012-03-24,2012-04-03,2012-04-13,11.45,18.64,21.82,23.58,=,30,40,50,60,7.19,3.18,1.76,12.13,122,=,=,=,122,2012-04-14,61,12:49:30,92,168,14.5,9.678,1.176,0.063,0.265,0.119,0.15,0.262,0.049,0.176,0.229,0.41,0.153,1,=,76,0.716
5695,B6.A-19 BC1,4967,4972,=,=,=,M,BC1,2012-02-13,9,2012-03-14,2012-03-14,2,4,6,5,251,S,0,0,B,2012-03-24,2012-04-03,2012-04-13,13.66,19.26,23.19,25.56,=,30,40,50,60,5.6,3.93,2.37,11.9,122,=,=,=,122,2012-04-14,61,13:05:00,96,171,14.8,10.625,1.172,0.069,0.285,0.123,0.187,0.355,0.062,0.169,0.276,0.403,0.157,1,=,75,0.862
5696,B6.A-19 BC1,5023,5062,=,=,=,M,BC1,2012-02-13,7,2012-03-14,2012-03-14,4,2,6,2,253,S,0,0,B,2012-03-24,2012-04-05,2012-04-13,14.65,20.02,23.69,24.61,D50+2,30,40,52,60,5.37,3.67,0.92,9.96,95,=,=,=,95,2012-04-14,61,13:20:00,92,170,14.75,9.883,1.163,0.061,0.279,0.115,0.176,0.352,0.074,0.231,0.292,0.411,0.176,1,=,78,0.949
5697,B6.A-19 BC1,5023,5062,=,=,=,M,BC1,2012-02-13,7,2012-03-14,2012-03-14,4,2,6,2,253,S,0,0,B,2012-03-24,2012-04-03,2012-04-13,14.67,19.94,24.1,25.32,=,30,40,50,60,5.27,4.16,1.22,10.65,95,=,=,=,95,2012-04-14,61,13:36:00,96,179,14.8,10.035,1.221,0.07,0.278,0.167,0.19,0.332,0.069,0.211,0.289,0.402,0.166,1,=,83,0.901
5699,B6.A-15 F1,4704,4757,=,=,=,M,F1,2012-02-15,7,2012-03-16,2012-03-16,5,2,7,5,254,S,0,1,B,2012-03-26,2012-04-05,2012-04-15,13.05,20.04,23.02,24.65,=,30,40,50,60,6.99,2.98,1.63,11.6,207,=,=,=,207,2012-04-16,61,10:28:30,94,172,14.55,10.414,1.209,0.065,0.243,0.108,0.168,0.289,0.047,0.167,0.268,0.4,0.175,1,=,78,0.771
5700,B6.A-15 BC1,3509,4924,=,=,=,M,BC1,2012-02-15,9,2012-03-16,2012-03-16,4,3,7,5,254,S,0,0,B,2012-03-26,2012-04-05,2012-04-15,13.93,19.4,23.3,26.08,=,30,40,50,60,5.47,3.9,2.78,12.15,140,=,=,=,140,2012-04-16,61,10:43:00,93,171,14.65,10.9,0.987,0.096,0.3,0.144,0.164,0.342,0.067,0.235,0.292,0.401,0.171,1,=,78,0.936
5701,B6.A-15 BC1,3509,4924,=,=,=,M,BC1,2012-02-15,9,2012-03-16,2012-03-16,4,3,7,5,254,S,0,0,B,2012-03-26,2012-04-05,2012-04-15,13.09,19.34,22.57,24.48,=,30,40,50,60,6.25,3.23,1.91,11.39,140,=,=,=,140,2012-04-16,61,10:57:00,93,169,14.55,9.832,1.267,0.072,0.267,0.113,0.159,0.292,0.053,0.19,0.257,0.392,0.15,1,rna/chip,76,0.792
5702,B6.A-15 BC1,3509,4924,=,=,=,M,BC1,2012-02-15,9,2012-03-16,2012-03-16,4,3,7,5,254,S,0,0,B,2012-03-26,2012-04-05,2012-04-15,15.4,21.22,24.18,26.09,=,30,40,50,60,5.82,2.96,1.91,10.69,140,=,=,=,140,2012-04-16,61,11:12:00,95,172,14.9,10.477,1.335,0.071,0.299,0.114,0.167,0.327,0.072,0.217,0.334,0.413,0.158,1,=,77,0.95
5706,B6.C,4775,4772,=,=,=,M,2,2012-02-15,8,2012-03-16,2012-03-16,3,5,8,5,256,S,0,0,B,2012-03-26,2012-04-05,2012-04-15,14.12,19.83,23.23,24.7,D41=20.60,30,40,50,60,5.71,3.4,1.47,10.58,201,=,=,=,201,2012-04-16,61,11:28:00,92,168,14.6,10.488,1.402,0.086,0.281,0.123,0.176,0.222,0.031,0.119,0.181,-,0.14,1,=,76,0.553
5707,B6.C,4775,4772,=,=,=,M,2,2012-02-15,8,2012-03-16,2012-03-16,3,5,8,5,257,S,0,0,B,2012-03-26,2012-04-05,2012-04-15,13.16,18.6,22.1,23.43,D41=19.05,30,40,50,60,5.44,3.5,1.33,10.27,201,=,=,=,201,2012-04-16,61,11:43:30,94,170,14.35,9.518,1.124,0.061,0.234,0.106,0.173,0.356,0.07,0.178,0.291,0.402,0.157,1,=,76,0.895
5708,B6.C,4775,4772,=,=,=,M,2,2012-02-15,8,2012-03-16,2012-03-16,3,5,8,5,258,S,0,0,B,2012-03-26,2012-04-05,2012-04-15,14.3,21.1,24.72,26.39,D41=21.88,30,40,50,60,6.8,3.62,1.67,12.09,201,=,=,=,201,2012-04-16,61,11:58:30,96,171,14.7,10.863,1.306,0.073,0.303,0.126,0.192,0.351,0.073,0.182,0.307,0.421,0.16,1,=,75,0.913
5709,B6.A-17 F1,4710,4761,4762,4763,5133,M,F1,2012-02-16,9,2012-03-16,2012-03-16,4,5,9,5,255,S,0,1,B,2012-03-27,2012-04-06,2012-04-16,12.77,18.2,22.21,23.88,D30-1,29,40,50,60,5.43,4.01,1.67,11.11,208,208,208,92,179,2012-04-17,61,10:24:00,93,176,14.75,10.141,1.192,0.057,0.251,0.107,0.183,0.248,0.04,0.16,0.237,0.432,0.166,1,=,83,0.685
5710,B6.A-17 F1,4710,4761,4762,4763,5133,M,F1,2012-02-16,9,2012-03-16,2012-03-16,4,5,9,5,255,S,0,1,B,2012-03-27,2012-04-06,2012-04-16,13.4,20.62,23.9,25.77,D30-1,29,40,50,60,7.22,3.28,1.87,12.37,208,208,208,92,179,2012-04-17,61,10:37:00,96,176,14.95,10.861,1.334,0.069,0.285,0.117,0.176,0.277,0.052,0.165,0.237,0.419,0.155,1,=,80,0.731
5711,B6.A-17 F1,4710,4761,4762,4763,5133,M,F1,2012-02-16,9,2012-03-16,2012-03-16,4,5,9,5,255,S,0,1,B,2012-03-27,2012-04-06,2012-04-16,14.11,20.49,23.92,24.91,D30-1,29,40,50,60,6.38,3.43,0.99,10.8,208,208,208,92,179,2012-04-17,61,10:49:00,92,175,14.75,10.398,1.208,0.064,0.262,0.111,0.185,0.344,0.075,0.18,0.312,0.395,0.151,1,=,83,0.911
5712,B6.A-17 F1,4710,4761,4762,4763,5133,M,F1,2012-02-16,9,2012-03-16,2012-03-16,4,5,9,5,255,S,0,1,B,2012-03-27,2012-04-06,2012-04-16,12.91,19.88,22.38,23.19,D30-1,29,40,50,60,6.97,2.5,0.81,10.28,208,208,208,92,179,2012-04-17,61,11:05:00,93,175,14.5,9.558,1.153,0.058,0.274,0.114,0.185,0.265,0.065,0.194,0.306,0.393,0.165,1,=,82,0.83
5713,B6.A-17 F1,4710,4761,4762,4763,5133,M,F1,2012-02-16,9,2012-03-16,2012-03-16,4,5,9,5,255,S,0,1,B,2012-03-27,2012-04-06,2012-04-16,12.8,18.91,22.76,23.43,D30-1,29,40,50,60,6.11,3.85,0.67,10.63,208,208,208,92,179,2012-04-17,61,11:18:00,93,176,14.55,9.82,1.161,0.065,0.263,0.108,0.18,0.283,0.047,0.166,0.256,0.412,0.159,1,=,83,0.752
5714,B6.A-15 BC1,3515,4918,=,=,=,M,BC1,2012-02-16,8,2012-03-16,2012-03-16,0,4,4,5,256,S,1,0,B,2012-03-27,2012-04-06,2012-04-16,12.3,19.24,22.83,23.85,=,29,40,50,60,6.94,3.59,1.02,11.55,146,=,=,=,146,2012-04-17,61,11:30:00,94,171,14.5,9.667,1.096,0.071,0.274,0.113,0.155,0.36,0.075,0.196,0.324,0.397,0.155,1,=,77,0.955
5715,B6.A-15 BC1,3515,4918,=,=,=,M,BC1,2012-02-16,8,2012-03-16,2012-03-16,0,4,4,5,256,S,1,0,B,2012-03-27,2012-04-06,2012-04-16,14.39,22.31,24.81,25.85,=,29,40,50,60,7.92,2.5,1.04,11.46,146,=,=,=,146,2012-04-17,61,11:41:00,95,176,14.85,10.89,1.263,0.076,0.266,0.12,0.138,0.284,0.06,0.14,0.314,0.439,0.164,1,=,81,0.798
5716,B6.A-15 BC1,3515,4918,=,=,=,M,BC1,2012-02-16,8,2012-03-16,2012-03-16,0,4,4,5,256,S,1,0,B,2012-03-27,2012-04-06,2012-04-16,14.37,19.85,22.5,23.5,=,29,40,50,60,5.48,2.65,1,9.13,146,=,=,=,146,2012-04-17,61,11:52:00,94,174,14.35,9.713,1.13,0.073,0.217,0.112,0.169,0.419,0.087,0.213,0.364,0.427,0.158,1,=,80,1.083
5717,B6.A-15 BC1,3515,4918,=,=,=,M,BC1,2012-02-16,8,2012-03-16,2012-03-16,0,4,4,5,256,S,1,0,B,2012-03-27,2012-04-06,2012-04-16,14.21,21.45,24.62,26.85,=,29,40,50,60,7.24,3.17,2.23,12.64,146,=,=,=,146,2012-04-17,61,12:09:00,94,175,14.75,11.222,1.259,0.068,0.275,0.124,0.178,0.398,0.09,0.195,0.335,0.42,0.162,1,=,81,1.018
5718,B6.A-19 BC1,4967,4973,=,=,=,M,BC1,2012-02-16,8,2012-03-16,2012-03-16,4,3,7,5,257,S,0,0,B,2012-03-27,2012-04-06,2012-04-16,13.71,20.5,22.88,24.66,=,29,40,50,60,6.79,2.38,1.78,10.95,125,=,=,=,125,2012-04-17,61,12:22:00,96,176,14.65,10.343,1.196,0.069,0.264,0.123,0.163,0.296,0.067,0.205,0.305,0.421,0.148,1,=,80,0.873
5719,B6.A-19 BC1,4967,4973,=,=,=,M,BC1,2012-02-16,8,2012-03-16,2012-03-16,4,3,7,5,257,S,0,0,B,2012-03-27,2012-04-06,2012-04-16,11.53,13.18,17.32,20.08,=,29,40,50,60,1.65,4.14,2.76,8.55,125,=,=,=,125,2012-04-17,61,12:34:00,92,175,13.9,7.72,0.946,0.106,0.166,0.174,0.129,0.208,0.026,0.104,0.202,0.366,0.092,1,=,83,0.54
5720,B6.A-19 BC1,4967,4973,=,=,=,M,BC1,2012-02-16,8,2012-03-16,2012-03-16,4,3,7,5,257,S,0,0,B,2012-03-27,2012-04-06,2012-04-16,14.23,20.72,23.06,24.61,=,29,40,50,60,6.49,2.34,1.55,10.38,125,=,=,=,125,2012-04-17,61,12:46:00,94,172,14.75,10.154,1.113,0.064,0.253,0.118,0.165,0.335,0.067,0.191,0.278,0.407,0.155,1,=,78,0.871
5721,B6.A-19 BC1,4932,4943,=,=,=,M,BC1,2012-02-16,6,2012-03-16,2012-03-16,4,3,7,5,258,S,0,0,B,2012-03-27,2012-04-06,2012-04-16,13.17,20.78,23.69,25.32,=,29,40,50,60,7.61,2.91,1.63,12.15,131,=,=,=,131,2012-04-17,61,12:57:00,97,177,14.9,10.171,1.233,0.076,0.292,0.114,0.178,0.28,0.045,0.162,0.245,0.408,0.156,1,=,80,0.732
5722,B6.A-19 BC1,4932,4943,=,=,=,M,BC1,2012-02-16,6,2012-03-16,2012-03-16,4,3,7,5,258,S,0,0,B,2012-03-27,2012-04-06,2012-04-16,12.7,19.82,22.7,22.8,=,29,40,50,60,7.12,2.88,0.1,10.1,131,=,=,=,131,2012-04-17,61,13:08:00,94,170,14.05,9.447,1.003,0.058,0.251,0.106,0.165,0.248,0.036,0.144,0.242,0.403,0.133,1,=,76,0.67
5723,B6.A-19 BC1,4932,4943,=,=,=,M,BC1,2012-02-16,6,2012-03-16,2012-03-16,4,3,7,5,258,S,0,0,B,2012-03-27,2012-04-06,2012-04-16,14.61,21.53,25.14,26.08,=,29,40,50,60,6.92,3.61,0.94,11.47,131,=,=,=,131,2012-04-17,61,13:20:00,97,170,14.95,10.886,1.247,0.086,0.275,0.122,0.186,0.35,0.063,0.201,0.271,0.437,0.175,1,=,73,0.885
5724,B6.A-15 BC1,3512,4917,=,=,=,M,BC1,2012-02-16,8,2012-03-16,2012-03-16,6,2,8,5,257,S,0,0,B,2012-03-27,2012-04-06,2012-04-16,13.1,18.55,22.39,23.88,=,29,40,50,60,5.45,3.84,1.49,10.78,146,=,=,=,146,2012-04-17,61,13:32:00,96,171,14.5,9.486,1.177,0.066,0.3,0.121,0.146,0.316,0.07,0.17,0.313,0.393,0.15,1,rna/chip,75,0.869
5725,B6.A-15 BC1,3512,4917,=,=,=,M,BC1,2012-02-16,8,2012-03-16,2012-03-16,6,2,8,5,258,S,0,0,B,2012-03-27,2012-04-06,2012-04-16,14.17,20.39,23.14,24.99,=,29,40,50,60,6.22,2.75,1.85,10.82,146,=,=,=,146,2012-04-17,61,13:47:00,94,177,14.55,10.762,1.115,0.086,0.277,0.125,0.171,0.272,0.048,0.159,0.26,-,0.15,1,=,83,0.739
